serial,lot,fixture,shift,timestamp,step,measurement,value,unit,lower_limit,upper_limit,result,notes
SRB5030-2608-0164,L2608A,FIX-04,A,2026-08-27T08:43:21,4,LINE_REG,0.112,%,,0.300,PASS,
SRB5030-2608-0164,L2608A,FIX-04,A,2026-08-27T08:43:28,5,LOAD_REG,0.451,%,,0.800,PASS,
SRB5030-2608-0164,L2608A,FIX-04,A,2026-08-27T08:43:35,6,EFF_FL,92.30,%,88.00,,PASS,
SRB5030-2608-0164,L2608A,FIX-04,A,2026-08-27T08:43:42,7,RIPPLE,19.3,mV,,50.0,PASS,
SRB5030-2608-0164,L2608A,FIX-04,A,2026-08-27T08:43:49,8,I_LIM,4.25,A,3.70,5.00,PASS,
SRB5030-2608-0165,L2608B,FIX-01,A,2026-08-27T08:50:00,1,R_OUT,3334.7,ohm,500.0,,PASS,
SRB5030-2608-0165,L2608B,FIX-01,A,2026-08-27T08:50:07,2,IQ_NL,10.88,mA,,25.00,PASS,
SRB5030-2608-0165,L2608B,FIX-01,A,2026-08-27T08:50:14,3,VOUT,4.9899,V,4.9500,5.0500,PASS,
SRB5030-2608-0165,L2608B,FIX-01,A,2026-08-27T08:50:21,4,LINE_REG,0.120,%,,0.300,PASS,
SRB5030-2608-0165,L2608B,FIX-01,A,2026-08-27T08:50:28,5,LOAD_REG,0.429,%,,0.800,PASS,
SRB5030-2608-0165,L2608B,FIX-01,A,2026-08-27T08:50:35,6,EFF_FL,92.49,%,88.00,,PASS,
SRB5030-2608-0165,L2608B,FIX-01,A,2026-08-27T08:50:42,7,RIPPLE,46.1,mV,,50.0,PASS,
SRB5030-2608-0165,L2608B,FIX-01,A,2026-08-27T08:50:49,8,I_LIM,4.25,A,3.70,5.00,PASS,
SRB5030-2608-0166,L2608B,FIX-02,A,2026-08-27T08:57:00,1,R_OUT,3246.7,ohm,500.0,,PASS,
SRB5030-2608-0166,L2608B,FIX-02,A,2026-08-27T08:57:07,2,IQ_NL,10.97,mA,,25.00,PASS,
SRB5030-2608-0166,L2608B,FIX-02,A,2026-08-27T08:57:14,3,VOUT,4.9672,V,4.9500,5.0500,PASS,
SRB5030-2608-0166,L2608B,FIX-02,A,2026-08-27T08:57:21,4,LINE_REG,0.066,%,,0.300,PASS,
SRB5030-2608-0166,L2608B,FIX-02,A,2026-08-27T08:57:28,5,LOAD_REG,0.388,%,,0.800,PASS,
SRB5030-2608-0166,L2608B,FIX-02,A,2026-08-27T08:57:35,6,EFF_FL,91.83,%,88.00,,PASS,
SRB5030-2608-0166,L2608B,FIX-02,A,2026-08-27T08:57:42,7,RIPPLE,38.3,mV,,50.0,PASS,
SRB5030-2608-0166,L2608B,FIX-02,A,2026-08-27T08:57:49,8,I_LIM,4.35,A,3.70,5.00,PASS,
SRB5030-2608-0167,L2608B,FIX-03,A,2026-08-27T09:04:00,1,R_OUT,3228.8,ohm,500.0,,PASS,
SRB5030-2608-0167,L2608B,FIX-03,A,2026-08-27T09:04:07,2,IQ_NL,11.19,mA,,25.00,PASS,
SRB5030-2608-0167,L2608B,FIX-03,A,2026-08-27T09:04:14,3,VOUT,4.9517,V,4.9500,5.0500,PASS,
SRB5030-2608-0167,L2608B,FIX-03,A,2026-08-27T09:04:21,4,LINE_REG,0.115,%,,0.300,PASS,
SRB5030-2608-0167,L2608B,FIX-03,A,2026-08-27T09:04:28,5,LOAD_REG,0.413,%,,0.800,PASS,
SRB5030-2608-0167,L2608B,FIX-03,A,2026-08-27T09:04:35,6,EFF_FL,92.40,%,88.00,,PASS,
SRB5030-2608-0167,L2608B,FIX-03,A,2026-08-27T09:04:42,7,RIPPLE,48.6,mV,,50.0,PASS,
SRB5030-2608-0167,L2608B,FIX-03,A,2026-08-27T09:04:49,8,I_LIM,4.25,A,3.70,5.00,PASS,
SRB5030-2608-0168,L2608B,FIX-04,A,2026-08-27T09:11:00,1,R_OUT,3457.7,ohm,500.0,,PASS,
SRB5030-2608-0168,L2608B,FIX-04,A,2026-08-27T09:11:07,2,IQ_NL,11.39,mA,,25.00,PASS,
SRB5030-2608-0168,L2608B,FIX-04,A,2026-08-27T09:11:14,3,VOUT,4.9976,V,4.9500,5.0500,PASS,
SRB5030-2608-0168,L2608B,FIX-04,A,2026-08-27T09:11:21,4,LINE_REG,0.084,%,,0.300,PASS,
SRB5030-2608-0168,L2608B,FIX-04,A,2026-08-27T09:11:28,5,LOAD_REG,0.382,%,,0.800,PASS,
SRB5030-2608-0168,L2608B,FIX-04,A,2026-08-27T09:11:35,6,EFF_FL,92.77,%,88.00,,PASS,
SRB5030-2608-0168,L2608B,FIX-04,A,2026-08-27T09:11:42,7,RIPPLE,45.9,mV,,50.0,PASS,
SRB5030-2608-0168,L2608B,FIX-04,A,2026-08-27T09:11:49,8,I_LIM,4.25,A,3.70,5.00,PASS,
SRB5030-2608-0169,L2608C,FIX-01,A,2026-08-27T09:18:00,1,R_OUT,3459.4,ohm,500.0,,PASS,
SRB5030-2608-0169,L2608C,FIX-01,A,2026-08-27T09:18:07,2,IQ_NL,11.57,mA,,25.00,PASS,
SRB5030-2608-0169,L2608C,FIX-01,A,2026-08-27T09:18:14,3,VOUT,4.9900,V,4.9500,5.0500,PASS,
SRB5030-2608-0169,L2608C,FIX-01,A,2026-08-27T09:18:21,4,LINE_REG,0.105,%,,0.300,PASS,
SRB5030-2608-0169,L2608C,FIX-01,A,2026-08-27T09:18:28,5,LOAD_REG,0.381,%,,0.800,PASS,
SRB5030-2608-0169,L2608C,FIX-01,A,2026-08-27T09:18:35,6,EFF_FL,92.41,%,88.00,,PASS,
SRB5030-2608-0169,L2608C,FIX-01,A,2026-08-27T09:18:42,7,RIPPLE,19.4,mV,,50.0,PASS,
SRB5030-2608-0169,L2608C,FIX-01,A,2026-08-27T09:18:49,8,I_LIM,4.15,A,3.70,5.00,PASS,
SRB5030-2608-0170,L2608C,FIX-02,A,2026-08-27T09:25:00,1,R_OUT,3305.5,ohm,500.0,,PASS,
SRB5030-2608-0170,L2608C,FIX-02,A,2026-08-27T09:25:07,2,IQ_NL,11.46,mA,,25.00,PASS,
SRB5030-2608-0170,L2608C,FIX-02,A,2026-08-27T09:25:14,3,VOUT,4.9910,V,4.9500,5.0500,PASS,
SRB5030-2608-0170,L2608C,FIX-02,A,2026-08-27T09:25:21,4,LINE_REG,0.160,%,,0.300,PASS,
SRB5030-2608-0170,L2608C,FIX-02,A,2026-08-27T09:25:28,5,LOAD_REG,0.416,%,,0.800,PASS,
SRB5030-2608-0170,L2608C,FIX-02,A,2026-08-27T09:25:35,6,EFF_FL,92.77,%,88.00,,PASS,
SRB5030-2608-0170,L2608C,FIX-02,A,2026-08-27T09:25:42,7,RIPPLE,21.3,mV,,50.0,PASS,
SRB5030-2608-0170,L2608C,FIX-02,A,2026-08-27T09:25:49,8,I_LIM,4.15,A,3.70,5.00,PASS,
SRB5030-2608-0171,L2608C,FIX-03,A,2026-08-27T09:32:00,1,R_OUT,3167.4,ohm,500.0,,PASS,
SRB5030-2608-0171,L2608C,FIX-03,A,2026-08-27T09:32:07,2,IQ_NL,11.04,mA,,25.00,PASS,
SRB5030-2608-0171,L2608C,FIX-03,A,2026-08-27T09:32:14,3,VOUT,4.9569,V,4.9500,5.0500,PASS,
SRB5030-2608-0171,L2608C,FIX-03,A,2026-08-27T09:32:21,4,LINE_REG,0.124,%,,0.300,PASS,
SRB5030-2608-0171,L2608C,FIX-03,A,2026-08-27T09:32:28,5,LOAD_REG,0.411,%,,0.800,PASS,
SRB5030-2608-0171,L2608C,FIX-03,A,2026-08-27T09:32:35,6,EFF_FL,92.35,%,88.00,,PASS,
SRB5030-2608-0171,L2608C,FIX-03,A,2026-08-27T09:32:42,7,RIPPLE,20.2,mV,,50.0,PASS,
SRB5030-2608-0171,L2608C,FIX-03,A,2026-08-27T09:32:49,8,I_LIM,4.45,A,3.70,5.00,PASS,
SRB5030-2608-0172,L2608C,FIX-04,A,2026-08-27T09:39:00,1,R_OUT,3511.9,ohm,500.0,,PASS,
SRB5030-2608-0172,L2608C,FIX-04,A,2026-08-27T09:39:07,2,IQ_NL,11.43,mA,,25.00,PASS,
SRB5030-2608-0172,L2608C,FIX-04,A,2026-08-27T09:39:14,3,VOUT,4.9904,V,4.9500,5.0500,PASS,
SRB5030-2608-0172,L2608C,FIX-04,A,2026-08-27T09:39:21,4,LINE_REG,0.145,%,,0.300,PASS,
SRB5030-2608-0172,L2608C,FIX-04,A,2026-08-27T09:39:28,5,LOAD_REG,0.430,%,,0.800,PASS,
SRB5030-2608-0172,L2608C,FIX-04,A,2026-08-27T09:39:35,6,EFF_FL,92.95,%,88.00,,PASS,
SRB5030-2608-0172,L2608C,FIX-04,A,2026-08-27T09:39:42,7,RIPPLE,22.6,mV,,50.0,PASS,
SRB5030-2608-0172,L2608C,FIX-04,A,2026-08-27T09:39:49,8,I_LIM,4.25,A,3.70,5.00,PASS,
SRB5030-2608-0173,L2608D,FIX-01,A,2026-08-27T09:46:00,1,R_OUT,3336.1,ohm,500.0,,PASS,
SRB5030-2608-0173,L2608D,FIX-01,A,2026-08-27T09:46:07,2,IQ_NL,11.52,mA,,25.00,PASS,
SRB5030-2608-0173,L2608D,FIX-01,A,2026-08-27T09:46:14,3,VOUT,4.9805,V,4.9500,5.0500,PASS,
SRB5030-2608-0173,L2608D,FIX-01,A,2026-08-27T09:46:21,4,LINE_REG,0.079,%,,0.300,PASS,
SRB5030-2608-0173,L2608D,FIX-01,A,2026-08-27T09:46:28,5,LOAD_REG,0.393,%,,0.800,PASS,
SRB5030-2608-0173,L2608D,FIX-01,A,2026-08-27T09:46:35,6,EFF_FL,92.43,%,88.00,,PASS,
SRB5030-2608-0173,L2608D,FIX-01,A,2026-08-27T09:46:42,7,RIPPLE,20.3,mV,,50.0,PASS,
SRB5030-2608-0173,L2608D,FIX-01,A,2026-08-27T09:46:49,8,I_LIM,4.45,A,3.70,5.00,PASS,
SRB5030-2608-0174,L2608D,FIX-02,A,2026-08-27T09:53:00,1,R_OUT,3425.4,ohm,500.0,,PASS,
SRB5030-2608-0174,L2608D,FIX-02,A,2026-08-27T09:53:07,2,IQ_NL,11.17,mA,,25.00,PASS,
SRB5030-2608-0174,L2608D,FIX-02,A,2026-08-27T09:53:14,3,VOUT,4.9929,V,4.9500,5.0500,PASS,
SRB5030-2608-0174,L2608D,FIX-02,A,2026-08-27T09:53:21,4,LINE_REG,0.108,%,,0.300,PASS,
SRB5030-2608-0174,L2608D,FIX-02,A,2026-08-27T09:53:28,5,LOAD_REG,0.387,%,,0.800,PASS,
SRB5030-2608-0174,L2608D,FIX-02,A,2026-08-27T09:53:35,6,EFF_FL,92.41,%,88.00,,PASS,
SRB5030-2608-0174,L2608D,FIX-02,A,2026-08-27T09:53:42,7,RIPPLE,21.6,mV,,50.0,PASS,
SRB5030-2608-0174,L2608D,FIX-02,A,2026-08-27T09:53:49,8,I_LIM,4.55,A,3.70,5.00,PASS,
SRB5030-2608-0175,L2608D,FIX-03,A,2026-08-27T10:00:00,1,R_OUT,3427.3,ohm,500.0,,PASS,
SRB5030-2608-0175,L2608D,FIX-03,A,2026-08-27T10:00:07,2,IQ_NL,11.18,mA,,25.00,PASS,
SRB5030-2608-0175,L2608D,FIX-03,A,2026-08-27T10:00:14,3,VOUT,4.9448,V,4.9500,5.0500,FAIL,
SRB5030-2608-0175,L2608D,FIX-03,A,2026-08-27T10:00:21,4,LINE_REG,0.108,%,,0.300,PASS,
SRB5030-2608-0175,L2608D,FIX-03,A,2026-08-27T10:00:28,5,LOAD_REG,0.409,%,,0.800,PASS,
SRB5030-2608-0175,L2608D,FIX-03,A,2026-08-27T10:00:35,6,EFF_FL,92.16,%,88.00,,PASS,
SRB5030-2608-0175,L2608D,FIX-03,A,2026-08-27T10:00:42,7,RIPPLE,22.3,mV,,50.0,PASS,
SRB5030-2608-0175,L2608D,FIX-03,A,2026-08-27T10:00:49,8,I_LIM,4.40,A,3.70,5.00,PASS,
SRB5030-2608-0176,L2608D,FIX-04,B,2026-08-27T15:12:00,1,R_OUT,3115.9,ohm,500.0,,PASS,
SRB5030-2608-0176,L2608D,FIX-04,B,2026-08-27T15:12:07,2,IQ_NL,11.57,mA,,25.00,PASS,
SRB5030-2608-0176,L2608D,FIX-04,B,2026-08-27T15:12:14,3,VOUT,4.9905,V,4.9500,5.0500,PASS,
SRB5030-2608-0176,L2608D,FIX-04,B,2026-08-27T15:12:21,4,LINE_REG,0.113,%,,0.300,PASS,
SRB5030-2608-0176,L2608D,FIX-04,B,2026-08-27T15:12:28,5,LOAD_REG,0.372,%,,0.800,PASS,
SRB5030-2608-0176,L2608D,FIX-04,B,2026-08-27T15:12:35,6,EFF_FL,92.43,%,88.00,,PASS,
SRB5030-2608-0176,L2608D,FIX-04,B,2026-08-27T15:12:42,7,RIPPLE,23.0,mV,,50.0,PASS,
SRB5030-2608-0176,L2608D,FIX-04,B,2026-08-27T15:12:49,8,I_LIM,4.30,A,3.70,5.00,PASS,
SRB5030-2608-0177,L2608A,FIX-01,B,2026-08-27T15:19:00,1,R_OUT,3262.4,ohm,500.0,,PASS,
SRB5030-2608-0177,L2608A,FIX-01,B,2026-08-27T15:19:07,2,IQ_NL,11.67,mA,,25.00,PASS,
SRB5030-2608-0177,L2608A,FIX-01,B,2026-08-27T15:19:14,3,VOUT,4.9924,V,4.9500,5.0500,PASS,
SRB5030-2608-0177,L2608A,FIX-01,B,2026-08-27T15:19:21,4,LINE_REG,0.116,%,,0.300,PASS,
SRB5030-2608-0177,L2608A,FIX-01,B,2026-08-27T15:19:28,5,LOAD_REG,0.396,%,,0.800,PASS,
SRB5030-2608-0177,L2608A,FIX-01,B,2026-08-27T15:19:35,6,EFF_FL,93.06,%,88.00,,PASS,
SRB5030-2608-0177,L2608A,FIX-01,B,2026-08-27T15:19:42,7,RIPPLE,23.1,mV,,50.0,PASS,
SRB5030-2608-0177,L2608A,FIX-01,B,2026-08-27T15:19:49,8,I_LIM,4.45,A,3.70,5.00,PASS,
SRB5030-2608-0178,L2608A,FIX-02,B,2026-08-27T15:26:00,1,R_OUT,3300.3,ohm,500.0,,PASS,
SRB5030-2608-0178,L2608A,FIX-02,B,2026-08-27T15:26:07,2,IQ_NL,0.64,mA,,25.00,PASS,
SRB5030-2608-0178,L2608A,FIX-02,B,2026-08-27T15:26:14,3,VOUT,0.0002,V,4.9500,5.0500,FAIL,?
SRB5030-2608-0178,L2608A,FIX-02,B,2026-08-27T15:26:21,4,LINE_REG,0.008,%,,0.300,PASS,
SRB5030-2608-0178,L2608A,FIX-02,B,2026-08-27T15:26:28,5,LOAD_REG,0.012,%,,0.800,PASS,
SRB5030-2608-0178,L2608A,FIX-02,B,2026-08-27T15:26:35,6,EFF_FL,0.00,%,88.00,,FAIL,
SRB5030-2608-0178,L2608A,FIX-02,B,2026-08-27T15:26:42,7,RIPPLE,0.4,mV,,50.0,PASS,
SRB5030-2608-0178,L2608A,FIX-02,B,2026-08-27T15:26:49,8,I_LIM,3.50,A,3.70,5.00,FAIL,
SRB5030-2608-0179,L2608A,FIX-03,B,2026-08-27T15:33:00,1,R_OUT,3264.1,ohm,500.0,,PASS,
SRB5030-2608-0179,L2608A,FIX-03,B,2026-08-27T15:33:07,2,IQ_NL,10.83,mA,,25.00,PASS,
SRB5030-2608-0179,L2608A,FIX-03,B,2026-08-27T15:33:14,3,VOUT,4.9552,V,4.9500,5.0500,PASS,
SRB5030-2608-0179,L2608A,FIX-03,B,2026-08-27T15:33:21,4,LINE_REG,0.121,%,,0.300,PASS,
SRB5030-2608-0179,L2608A,FIX-03,B,2026-08-27T15:33:28,5,LOAD_REG,0.384,%,,0.800,PASS,
SRB5030-2608-0179,L2608A,FIX-03,B,2026-08-27T15:33:35,6,EFF_FL,92.20,%,88.00,,PASS,
SRB5030-2608-0179,L2608A,FIX-03,B,2026-08-27T15:33:42,7,RIPPLE,20.2,mV,,50.0,PASS,
SRB5030-2608-0179,L2608A,FIX-03,B,2026-08-27T15:33:49,8,I_LIM,4.30,A,3.70,5.00,PASS,
SRB5030-2608-0180,L2608A,FIX-04,B,2026-08-27T15:40:00,1,R_OUT,3337.3,ohm,500.0,,PASS,
SRB5030-2608-0180,L2608A,FIX-04,B,2026-08-27T15:40:07,2,IQ_NL,11.54,mA,,25.00,PASS,
SRB5030-2608-0180,L2608A,FIX-04,B,2026-08-27T15:40:14,3,VOUT,4.9724,V,4.9500,5.0500,PASS,
SRB5030-2608-0180,L2608A,FIX-04,B,2026-08-27T15:40:21,4,LINE_REG,0.087,%,,0.300,PASS,
SRB5030-2608-0180,L2608A,FIX-04,B,2026-08-27T15:40:28,5,LOAD_REG,0.399,%,,0.800,PASS,
SRB5030-2608-0180,L2608A,FIX-04,B,2026-08-27T15:40:35,6,EFF_FL,92.36,%,88.00,,PASS,
SRB5030-2608-0180,L2608A,FIX-04,B,2026-08-27T15:40:42,7,RIPPLE,20.9,mV,,50.0,PASS,
SRB5030-2608-0180,L2608A,FIX-04,B,2026-08-27T15:40:49,8,I_LIM,4.30,A,3.70,5.00,PASS,
SRB5030-2608-0181,L2608B,FIX-01,B,2026-08-27T15:47:00,1,R_OUT,3157.3,ohm,500.0,,PASS,
SRB5030-2608-0181,L2608B,FIX-01,B,2026-08-27T15:47:07,2,IQ_NL,11.02,mA,,25.00,PASS,
SRB5030-2608-0181,L2608B,FIX-01,B,2026-08-27T15:47:14,3,VOUT,4.9682,V,4.9500,5.0500,PASS,
SRB5030-2608-0181,L2608B,FIX-01,B,2026-08-27T15:47:21,4,LINE_REG,0.104,%,,0.300,PASS,
SRB5030-2608-0181,L2608B,FIX-01,B,2026-08-27T15:47:28,5,LOAD_REG,0.403,%,,0.800,PASS,
SRB5030-2608-0181,L2608B,FIX-01,B,2026-08-27T15:47:35,6,EFF_FL,92.09,%,88.00,,PASS,
SRB5030-2608-0181,L2608B,FIX-01,B,2026-08-27T15:47:42,7,RIPPLE,45.9,mV,,50.0,PASS,
SRB5030-2608-0181,L2608B,FIX-01,B,2026-08-27T15:47:49,8,I_LIM,4.30,A,3.70,5.00,PASS,
SRB5030-2608-0182,L2608B,FIX-02,B,2026-08-27T15:54:00,1,R_OUT,3249.4,ohm,500.0,,PASS,
SRB5030-2608-0182,L2608B,FIX-02,B,2026-08-27T15:54:07,2,IQ_NL,11.75,mA,,25.00,PASS,
SRB5030-2608-0182,L2608B,FIX-02,B,2026-08-27T15:54:14,3,VOUT,4.9849,V,4.9500,5.0500,PASS,
SRB5030-2608-0182,L2608B,FIX-02,B,2026-08-27T15:54:21,4,LINE_REG,0.087,%,,0.300,PASS,
SRB5030-2608-0182,L2608B,FIX-02,B,2026-08-27T15:54:28,5,LOAD_REG,0.385,%,,0.800,PASS,
SRB5030-2608-0182,L2608B,FIX-02,B,2026-08-27T15:54:35,6,EFF_FL,92.76,%,88.00,,PASS,
SRB5030-2608-0182,L2608B,FIX-02,B,2026-08-27T15:54:42,7,RIPPLE,45.1,mV,,50.0,PASS,
SRB5030-2608-0182,L2608B,FIX-02,B,2026-08-27T15:54:49,8,I_LIM,4.10,A,3.70,5.00,PASS,
SRB5030-2608-0183,L2608B,FIX-03,B,2026-08-27T16:01:00,1,R_OUT,3377.3,ohm,500.0,,PASS,
SRB5030-2608-0183,L2608B,FIX-03,B,2026-08-27T16:01:07,2,IQ_NL,11.32,mA,,25.00,PASS,
SRB5030-2608-0183,L2608B,FIX-03,B,2026-08-27T16:01:14,3,VOUT,4.9866,V,4.9500,5.0500,PASS,
SRB5030-2608-0183,L2608B,FIX-03,B,2026-08-27T16:01:21,4,LINE_REG,0.153,%,,0.300,PASS,
SRB5030-2608-0183,L2608B,FIX-03,B,2026-08-27T16:01:28,5,LOAD_REG,0.446,%,,0.800,PASS,
SRB5030-2608-0183,L2608B,FIX-03,B,2026-08-27T16:01:35,6,EFF_FL,92.56,%,88.00,,PASS,
SRB5030-2608-0183,L2608B,FIX-03,B,2026-08-27T16:01:42,7,RIPPLE,45.0,mV,,50.0,PASS,
SRB5030-2608-0183,L2608B,FIX-03,B,2026-08-27T16:01:49,8,I_LIM,4.20,A,3.70,5.00,PASS,
SRB5030-2608-0184,L2608B,FIX-04,B,2026-08-27T16:08:00,1,R_OUT,3424.9,ohm,500.0,,PASS,
SRB5030-2608-0184,L2608B,FIX-04,B,2026-08-27T16:08:07,2,IQ_NL,11.32,mA,,25.00,PASS,
SRB5030-2608-0184,L2608B,FIX-04,B,2026-08-27T16:08:14,3,VOUT,4.9796,V,4.9500,5.0500,PASS,
SRB5030-2608-0184,L2608B,FIX-04,B,2026-08-27T16:08:21,4,LINE_REG,0.099,%,,0.300,PASS,
SRB5030-2608-0184,L2608B,FIX-04,B,2026-08-27T16:08:28,5,LOAD_REG,0.363,%,,0.800,PASS,
SRB5030-2608-0184,L2608B,FIX-04,B,2026-08-27T16:08:35,6,EFF_FL,92.38,%,88.00,,PASS,
SRB5030-2608-0184,L2608B,FIX-04,B,2026-08-27T16:08:42,7,RIPPLE,44.8,mV,,50.0,PASS,
SRB5030-2608-0184,L2608B,FIX-04,B,2026-08-27T16:08:49,8,I_LIM,4.25,A,3.70,5.00,PASS,
SRB5030-2608-0185,L2608C,FIX-01,B,2026-08-27T16:15:00,1,R_OUT,3276.1,ohm,500.0,,PASS,
SRB5030-2608-0185,L2608C,FIX-01,B,2026-08-27T16:15:07,2,IQ_NL,10.94,mA,,25.00,PASS,
SRB5030-2608-0185,L2608C,FIX-01,B,2026-08-27T16:15:14,3,VOUT,4.9673,V,4.9500,5.0500,PASS,
SRB5030-2608-0185,L2608C,FIX-01,B,2026-08-27T16:15:21,4,LINE_REG,0.114,%,,0.300,PASS,
SRB5030-2608-0185,L2608C,FIX-01,B,2026-08-27T16:15:28,5,LOAD_REG,0.380,%,,0.800,PASS,
SRB5030-2608-0185,L2608C,FIX-01,B,2026-08-27T16:15:35,6,EFF_FL,91.99,%,88.00,,PASS,
SRB5030-2608-0185,L2608C,FIX-01,B,2026-08-27T16:15:42,7,RIPPLE,22.6,mV,,50.0,PASS,
SRB5030-2608-0185,L2608C,FIX-01,B,2026-08-27T16:15:49,8,I_LIM,4.35,A,3.70,5.00,PASS,
SRB5030-2608-0186,L2608C,FIX-02,B,2026-08-27T16:22:00,1,R_OUT,3338.9,ohm,500.0,,PASS,
SRB5030-2608-0186,L2608C,FIX-02,B,2026-08-27T16:22:07,2,IQ_NL,11.80,mA,,25.00,PASS,
SRB5030-2608-0186,L2608C,FIX-02,B,2026-08-27T16:22:14,3,VOUT,5.0065,V,4.9500,5.0500,PASS,
SRB5030-2608-0186,L2608C,FIX-02,B,2026-08-27T16:22:21,4,LINE_REG,0.134,%,,0.300,PASS,
SRB5030-2608-0186,L2608C,FIX-02,B,2026-08-27T16:22:28,5,LOAD_REG,0.416,%,,0.800,PASS,
SRB5030-2608-0186,L2608C,FIX-02,B,2026-08-27T16:22:35,6,EFF_FL,92.87,%,88.00,,PASS,
SRB5030-2608-0186,L2608C,FIX-02,B,2026-08-27T16:22:42,7,RIPPLE,22.7,mV,,50.0,PASS,
SRB5030-2608-0186,L2608C,FIX-02,B,2026-08-27T16:22:49,8,I_LIM,4.25,A,3.70,5.00,PASS,
SRB5030-2608-0187,L2608C,FIX-03,B,2026-08-27T16:29:00,1,R_OUT,3474.0,ohm,500.0,,PASS,
SRB5030-2608-0187,L2608C,FIX-03,B,2026-08-27T16:29:07,2,IQ_NL,10.65,mA,,25.00,PASS,
SRB5030-2608-0187,L2608C,FIX-03,B,2026-08-27T16:29:14,3,VOUT,4.9818,V,4.9500,5.0500,PASS,
SRB5030-2608-0187,L2608C,FIX-03,B,2026-08-27T16:29:21,4,LINE_REG,0.119,%,,0.300,PASS,
SRB5030-2608-0187,L2608C,FIX-03,B,2026-08-27T16:29:28,5,LOAD_REG,0.412,%,,0.800,PASS,
SRB5030-2608-0187,L2608C,FIX-03,B,2026-08-27T16:29:35,6,EFF_FL,91.93,%,88.00,,PASS,
SRB5030-2608-0187,L2608C,FIX-03,B,2026-08-27T16:29:42,7,RIPPLE,22.3,mV,,50.0,PASS,
SRB5030-2608-0187,L2608C,FIX-03,B,2026-08-27T16:29:49,8,I_LIM,4.10,A,3.70,5.00,PASS,
SRB5030-2608-0188,L2608C,FIX-04,B,2026-08-27T16:36:00,1,R_OUT,3303.7,ohm,500.0,,PASS,
SRB5030-2608-0188,L2608C,FIX-04,B,2026-08-27T16:36:07,2,IQ_NL,11.53,mA,,25.00,PASS,
SRB5030-2608-0188,L2608C,FIX-04,B,2026-08-27T16:36:14,3,VOUT,4.9842,V,4.9500,5.0500,PASS,
SRB5030-2608-0188,L2608C,FIX-04,B,2026-08-27T16:36:21,4,LINE_REG,0.139,%,,0.300,PASS,
SRB5030-2608-0188,L2608C,FIX-04,B,2026-08-27T16:36:28,5,LOAD_REG,0.410,%,,0.800,PASS,
SRB5030-2608-0188,L2608C,FIX-04,B,2026-08-27T16:36:35,6,EFF_FL,92.51,%,88.00,,PASS,
SRB5030-2608-0188,L2608C,FIX-04,B,2026-08-27T16:36:42,7,RIPPLE,21.6,mV,,50.0,PASS,
SRB5030-2608-0188,L2608C,FIX-04,B,2026-08-27T16:36:49,8,I_LIM,4.10,A,3.70,5.00,PASS,
SRB5030-2608-0189,L2608D,FIX-01,B,2026-08-27T16:43:00,1,R_OUT,3151.7,ohm,500.0,,PASS,
SRB5030-2608-0189,L2608D,FIX-01,B,2026-08-27T16:43:07,2,IQ_NL,11.61,mA,,25.00,PASS,
SRB5030-2608-0189,L2608D,FIX-01,B,2026-08-27T16:43:14,3,VOUT,4.9828,V,4.9500,5.0500,PASS,
SRB5030-2608-0189,L2608D,FIX-01,B,2026-08-27T16:43:21,4,LINE_REG,0.086,%,,0.300,PASS,
SRB5030-2608-0189,L2608D,FIX-01,B,2026-08-27T16:43:28,5,LOAD_REG,0.388,%,,0.800,PASS,
SRB5030-2608-0189,L2608D,FIX-01,B,2026-08-27T16:43:35,6,EFF_FL,92.29,%,88.00,,PASS,
SRB5030-2608-0189,L2608D,FIX-01,B,2026-08-27T16:43:42,7,RIPPLE,19.9,mV,,50.0,PASS,
SRB5030-2608-0189,L2608D,FIX-01,B,2026-08-27T16:43:49,8,I_LIM,4.35,A,3.70,5.00,PASS,
SRB5030-2608-0190,L2608D,FIX-02,B,2026-08-27T16:50:00,1,R_OUT,3199.2,ohm,500.0,,PASS,
SRB5030-2608-0190,L2608D,FIX-02,B,2026-08-27T16:50:07,2,IQ_NL,11.61,mA,,25.00,PASS,
SRB5030-2608-0190,L2608D,FIX-02,B,2026-08-27T16:50:14,3,VOUT,4.9732,V,4.9500,5.0500,PASS,
SRB5030-2608-0190,L2608D,FIX-02,B,2026-08-27T16:50:21,4,LINE_REG,0.124,%,,0.300,PASS,
SRB5030-2608-0190,L2608D,FIX-02,B,2026-08-27T16:50:28,5,LOAD_REG,0.408,%,,0.800,PASS,
SRB5030-2608-0190,L2608D,FIX-02,B,2026-08-27T16:50:35,6,EFF_FL,92.70,%,88.00,,PASS,
SRB5030-2608-0190,L2608D,FIX-02,B,2026-08-27T16:50:42,7,RIPPLE,26.2,mV,,50.0,PASS,
SRB5030-2608-0190,L2608D,FIX-02,B,2026-08-27T16:50:49,8,I_LIM,4.10,A,3.70,5.00,PASS,
SRB5030-2608-0191,L2608D,FIX-03,B,2026-08-27T16:57:00,1,R_OUT,3457.4,ohm,500.0,,PASS,
SRB5030-2608-0191,L2608D,FIX-03,B,2026-08-27T16:57:07,2,IQ_NL,11.10,mA,,25.00,PASS,
SRB5030-2608-0191,L2608D,FIX-03,B,2026-08-27T16:57:14,3,VOUT,4.9426,V,4.9500,5.0500,FAIL,fix3
